email_text,feature1_subject_length,feature2_body_length,feature3_exclamation_count,feature4_capital_ratio,feature5_has_free,feature6_has_offer,feature7_has_urgent,feature8_num_links,feature9_has_attachment,feature10_is_known_domain,label
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://vlmr1fTP.com",25,109,1,0.045871559633027525,1,0,1,3,0,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://l9qb7nZf.com.",25,86,0,0.046511627906976744,0,0,1,3,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código Ose5EC. ¡Stock limitado! Visita http://0TnPimlJ.com.",36,130,2,0.07692307692307693,0,1,1,1,1,1,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://8kol0Qga.com.",32,118,1,0.0423728813559322,1,0,1,2,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://IhJtmwYc.com",41,109,1,0.05504587155963303,1,0,1,5,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://dbMyAmsr.com",25,109,1,0.045871559633027525,1,0,1,5,0,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://poSvRj47.com",21,109,1,0.045871559633027525,1,0,1,5,1,1,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://ZLZCqFEc.com.",23,93,1,0.0967741935483871,1,0,0,5,1,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://zGe06W2i.com.",41,118,1,0.05084745762711865,1,0,1,3,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://guLiX7pb.com",19,109,1,0.045871559633027525,1,0,1,4,0,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código Jf2Hav. ¡Stock limitado! Visita http://frnUcLmv.com.",41,130,2,0.06153846153846154,0,1,1,4,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 4EzGl8. ¡Stock limitado! Visita http://k4b0IIge.com.",32,130,2,0.06153846153846154,0,1,1,3,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://Eq2yn4qd.com.",32,86,0,0.046511627906976744,1,0,1,3,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://qJQt9XM1.com",23,109,1,0.06422018348623854,1,0,1,4,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://IMJ8VoJm.com.",29,86,0,0.09302325581395349,0,1,1,1,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://T0H0Ropo.com.",23,93,1,0.06451612903225806,1,0,0,4,0,1,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://soTx05so.com",25,109,1,0.03669724770642202,1,0,1,2,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código gqgIY1. ¡Stock limitado! Visita http://KWWevItV.com.",41,130,2,0.08461538461538462,0,1,1,1,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://i12HuEdu.com.",19,86,0,0.05813953488372093,0,0,1,3,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://wacbOn49.com.",25,118,1,0.0423728813559322,1,0,1,5,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://1xWHA1O9.com.",21,118,1,0.06779661016949153,1,0,1,4,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://DW2H2OUm.com",21,109,1,0.07339449541284404,1,0,1,4,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://lH4mT5PR.com.",19,118,1,0.06779661016949153,1,0,1,5,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://D2HN75BX.com.",19,118,1,0.07627118644067797,1,0,1,3,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://ga3dFVY5.com",41,109,1,0.05504587155963303,1,0,1,1,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://YjzqMsiN.com.",29,93,1,0.06451612903225806,1,1,0,1,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://Dxlillsa.com.",29,118,1,0.0423728813559322,1,1,1,2,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://YSIrfPta.com",29,109,1,0.06422018348623854,1,1,1,1,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://6zB7eUmi.com",29,109,1,0.045871559633027525,1,1,1,5,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 0JJq6I. ¡Stock limitado! Visita http://wp3CD2gl.com.",36,130,2,0.06923076923076923,0,1,1,2,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código jAMXX9. ¡Stock limitado! Visita http://hKtXMnoa.com.",36,130,2,0.08461538461538462,0,1,1,5,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://5c83ahuF.com.",32,86,0,0.046511627906976744,1,0,1,5,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://AT6KPIke.com",25,109,1,0.07339449541284404,1,0,1,2,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 8ZLmjB. ¡Stock limitado! Visita http://HQWLSuhM.com.",41,130,2,0.1,0,1,1,4,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://tyyOPJVK.com.",32,93,1,0.08602150537634409,1,1,0,5,1,1,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://wCg96Evb.com.",32,86,0,0.05813953488372093,0,1,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://UqlyUKkY.com",32,109,1,0.06422018348623854,1,0,1,3,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código l6e1UQ. ¡Stock limitado! Visita http://cM1drmWy.com.",29,130,2,0.06153846153846154,0,1,1,5,0,1,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://zsoEEYYI.com.",36,86,0,0.09302325581395349,0,0,1,3,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://cbTSa2OD.com",41,109,1,0.06422018348623854,1,0,1,3,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://sMiQdApS.com",19,109,1,0.06422018348623854,1,0,1,4,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://OIW3gdEC.com.",23,118,1,0.07627118644067797,1,0,1,4,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://0XVRNfke.com.",21,93,1,0.07526881720430108,1,0,0,1,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código MzSozB. ¡Stock limitado! Visita http://s69vsRpq.com.",36,130,2,0.06153846153846154,0,1,1,4,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://109NIzVC.com.",25,118,1,0.06779661016949153,1,0,1,3,0,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://lP0y277A.com.",29,93,1,0.053763440860215055,1,1,0,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://4CwR7qBa.com.",32,118,1,0.059322033898305086,1,1,1,4,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código wmKtWV. ¡Stock limitado! Visita http://GsDaDqaM.com.",32,130,2,0.08461538461538462,1,1,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://IvepgagF.com.",32,93,1,0.053763440860215055,1,1,0,1,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://ez4YcvA8.com.",41,86,0,0.05813953488372093,0,0,1,4,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://TVUjzBaN.com.",32,118,1,0.07627118644067797,1,1,1,4,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://7ikhUvKM.com.",41,93,1,0.06451612903225806,1,0,0,2,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código IMF43S. ¡Stock limitado! Visita http://6C94VuFm.com.",41,130,2,0.08461538461538462,0,1,1,2,1,1,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://H8uKNiax.com.",36,86,0,0.06976744186046512,0,0,1,1,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código FyWIqD. ¡Stock limitado! Visita http://rDvGNMFI.com.",41,130,2,0.1076923076923077,0,1,1,5,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://Q0x0zFSx.com.",41,118,1,0.059322033898305086,1,0,1,4,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 5ZAr1P. ¡Stock limitado! Visita http://Cp6AxKG1.com.",36,130,2,0.08461538461538462,0,1,1,3,1,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://8xCIu4OG.com.",41,118,1,0.06779661016949153,1,0,1,1,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 30WdEL. ¡Stock limitado! Visita http://1SE1Coyv.com.",21,130,2,0.07692307692307693,1,1,1,5,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://oqGBfEVh.com.",21,86,0,0.08139534883720931,1,0,1,1,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://ZfN0mBFS.com.",25,118,1,0.07627118644067797,1,0,1,1,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://HBkL7qyd.com.",21,118,1,0.059322033898305086,1,0,1,5,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://dfUH30pe.com.",32,86,0,0.05813953488372093,0,1,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://GUEGJuVG.com.",32,118,1,0.09322033898305085,1,0,1,3,1,1,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://e2tgoRFE.com.",23,86,0,0.06976744186046512,1,0,1,4,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://l1D7VvpB.com",19,109,1,0.05504587155963303,1,0,1,3,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://dKk5QcEN.com.",41,118,1,0.06779661016949153,1,0,1,1,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://Bx2cMPNW.com",32,109,1,0.07339449541284404,1,1,1,2,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://uLfAP6dC.com",23,109,1,0.06422018348623854,1,0,1,5,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código WqGMT9. ¡Stock limitado! Visita http://WY9kicrS.com.",19,130,2,0.08461538461538462,0,1,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://pBWMRHOI.com",41,109,1,0.09174311926605505,1,0,1,5,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://5kXsHrIs.com.",36,93,1,0.06451612903225806,1,0,0,3,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://zUwKNR1Q.com.",32,118,1,0.07627118644067797,1,0,1,1,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 4czoQA. ¡Stock limitado! Visita http://7cxL6XLD.com.",25,130,2,0.07692307692307693,0,1,1,3,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://8DEj7iA0.com",32,109,1,0.05504587155963303,1,1,1,1,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://Sky7Cvuf.com.",41,118,1,0.05084745762711865,1,0,1,5,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código tZtVAp. ¡Stock limitado! Visita http://YBd0pWxI.com.",41,130,2,0.08461538461538462,0,1,1,4,0,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://wuQz4VzA.com",41,109,1,0.05504587155963303,1,0,1,5,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://gd6LIXys.com",21,109,1,0.05504587155963303,1,0,1,5,0,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://hBfAhuc2.com",41,109,1,0.045871559633027525,1,0,1,5,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://9WwyrrCQ.com.",41,118,1,0.059322033898305086,1,0,1,1,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://aKEsTqC2.com",41,109,1,0.06422018348623854,1,0,1,3,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://SyejIPz5.com.",23,93,1,0.06451612903225806,1,0,0,2,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://7Ype7DJ2.com.",41,93,1,0.06451612903225806,1,0,0,2,1,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://81izLXyJ.com.",41,93,1,0.06451612903225806,1,0,0,3,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://BdkhafHB.com.",29,118,1,0.059322033898305086,1,1,1,1,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://kIO4jMNn.com.",23,86,0,0.08139534883720931,1,0,1,3,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://knNU2VLY.com.",29,93,1,0.08602150537634409,1,1,0,4,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://biaXUP9E.com.",41,86,0,0.08139534883720931,0,0,1,2,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://1BXkOvaq.com.",36,86,0,0.06976744186046512,0,0,1,1,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://xmuEicxN.com.",32,86,0,0.05813953488372093,1,0,1,2,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código tQM3hT. ¡Stock limitado! Visita http://UdY3cMFE.com.",41,130,2,0.09230769230769231,0,1,1,2,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código DTdRM5. ¡Stock limitado! Visita http://HB2WT1GF.com.",41,130,2,0.1076923076923077,0,1,1,2,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://hc0aXDPv.com",32,109,1,0.05504587155963303,1,0,1,4,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código DeYqPC. ¡Stock limitado! Visita http://RePEsJt6.com.",19,130,2,0.09230769230769231,0,1,1,1,0,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://huGrChw8.com",29,109,1,0.045871559633027525,1,1,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://nRGW4A4B.com.",32,86,0,0.09302325581395349,1,0,1,3,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://aSvUAwIg.com.",29,93,1,0.07526881720430108,1,1,0,4,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://rne6ju3e.com.",36,86,0,0.03488372093023256,0,0,1,2,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://SYiePRbI.com.",19,86,0,0.09302325581395349,0,0,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://7bTBoSvD.com",41,109,1,0.06422018348623854,1,0,1,1,1,0,SPAM
